employee_id,scale_code,score
EMP100931,papi_n,7.0
EMP100932,papi_n,1.0
EMP100933,papi_n,5.0
EMP100934,papi_n,9.0
EMP100935,papi_n,5.0
EMP100936,papi_n,8.0
EMP100937,papi_n,8.0
EMP100938,papi_n,4.0
EMP100939,papi_n,2.0
EMP100940,papi_n,6.0
EMP100941,papi_n,3.0
EMP100942,papi_n,9.0
EMP100943,papi_n,5.0
EMP100944,papi_n,7.0
EMP100945,papi_n,6.0
EMP100946,papi_n,4.0
EMP100947,papi_n,1.0
EMP100948,papi_n,9.0
EMP100949,papi_n,3.0
EMP100950,papi_n,4.0
EMP100951,papi_n,8.0
EMP100952,papi_n,3.0
EMP100953,papi_n,2.0
EMP100954,papi_n,5.0
EMP100955,papi_n,1.0
EMP100956,papi_n,6.0
EMP100957,papi_n,9.0
EMP100958,papi_n,5.0
EMP100959,papi_n,5.0
EMP100960,papi_n,5.0
EMP100961,papi_n,8.0
EMP100962,papi_n,6.0
EMP100963,papi_n,1.0
EMP100964,papi_n,5.0
EMP100965,papi_n,3.0
EMP100966,papi_n,3.0
EMP100967,papi_n,4.0
EMP100968,papi_n,1.0
EMP100969,papi_n,4.0
EMP100970,papi_n,9.0
EMP100971,papi_n,4.0
EMP100972,papi_n,4.0
EMP100973,papi_n,5.0
EMP100974,papi_n,4.0
EMP100975,papi_n,9.0
EMP100976,papi_n,2.0
EMP100977,papi_n,4.0
EMP100978,papi_n,6.0
EMP100979,papi_n,5.0
EMP100980,papi_n,1.0
EMP100981,papi_n,5.0
EMP100982,papi_n,7.0
EMP100983,papi_n,9.0
EMP100984,papi_n,2.0
EMP100985,papi_n,6.0
EMP100986,papi_n,5.0
EMP100987,papi_n,5.0
EMP100988,papi_n,7.0
EMP100989,papi_n,7.0
EMP100990,papi_n,1.0
EMP100991,papi_n,3.0
EMP100992,papi_n,6.0
EMP100993,papi_n,1.0
EMP100994,papi_n,5.0
EMP100995,papi_n,7.0
EMP100996,papi_n,7.0
EMP100997,papi_n,7.0
EMP100998,papi_n,5.0
EMP100999,papi_n,2.0
EMP101000,papi_n,5.0
EMP101001,papi_n,8.0
EMP101002,papi_n,9.0
EMP101003,papi_n,2.0
EMP101004,papi_n,9.0
EMP101005,papi_n,6.0
EMP101006,papi_n,2.0
EMP101007,papi_n,8.0
EMP101008,papi_n,1.0
EMP101009,papi_n,8.0
EMP101010,papi_n,3.0
EMP101011,papi_n,1.0
EMP101012,papi_n,5.0
EMP101013,papi_n,5.0
EMP101014,papi_n,7.0
EMP101015,papi_n,5.0
EMP101016,papi_n,7.0
EMP101017,papi_n,3.0
EMP101018,papi_n,5.0
EMP101019,papi_n,1.0
EMP101020,papi_n,7.0
EMP101021,papi_n,3.0
EMP101022,papi_n,7.0
EMP101023,papi_n,9.0
EMP101024,papi_n,6.0
EMP101025,papi_n,6.0
EMP101026,papi_n,7.0
EMP101027,papi_n,7.0
EMP101028,papi_n,4.0
EMP101029,papi_n,1.0
EMP101030,papi_n,8.0
EMP101031,papi_n,4.0
EMP101032,papi_n,6.0
EMP101033,papi_n,6.0
EMP101034,papi_n,2.0
EMP101035,papi_n,5.0
EMP101036,papi_n,8.0
EMP101037,papi_n,5.0
EMP101038,papi_n,9.0
EMP101039,papi_n,6.0
EMP101040,papi_n,3.0
EMP101041,papi_n,3.0
EMP101042,papi_n,1.0
EMP101043,papi_n,1.0
EMP101044,papi_n,8.0
EMP101045,papi_n,9.0
EMP101046,papi_n,8.0
EMP101047,papi_n,7.0
EMP101048,papi_n,8.0
EMP101049,papi_n,6.0
EMP101050,papi_n,7.0
EMP101051,papi_n,2.0
EMP101052,papi_n,8.0
EMP101053,papi_n,5.0
EMP101054,papi_n,9.0
EMP101055,papi_n,9.0
EMP101056,papi_n,6.0
EMP101057,papi_n,5.0
EMP101058,papi_n,3.0
EMP101059,papi_n,3.0
EMP101060,papi_n,5.0
EMP101061,papi_n,6.0
EMP101062,papi_n,2.0
EMP101063,papi_n,7.0
EMP101064,papi_n,4.0
EMP101065,papi_n,2.0
EMP101066,papi_n,3.0
EMP101067,papi_n,5.0
EMP101068,papi_n,9.0
EMP101069,papi_n,6.0
EMP101070,papi_n,1.0
EMP101071,papi_n,7.0
EMP101072,papi_n,6.0
EMP101073,papi_n,9.0
EMP101074,papi_n,6.0
EMP101075,papi_n,9.0
EMP101076,papi_n,6.0
EMP101077,papi_n,3.0
EMP101078,papi_n,3.0
EMP101079,papi_n,3.0
EMP101080,papi_n,1.0
EMP101081,papi_n,5.0
EMP101082,papi_n,7.0
EMP101083,papi_n,1.0
EMP101084,papi_n,2.0
EMP101085,papi_n,7.0
EMP101086,papi_n,8.0
EMP101087,papi_n,6.0
EMP101088,papi_n,6.0
EMP101089,papi_n,5.0
EMP101090,papi_n,1.0
EMP101091,papi_n,9.0
EMP101092,papi_n,5.0
EMP101093,papi_n,5.0
EMP101094,papi_n,9.0
EMP101095,papi_n,5.0
EMP101096,papi_n,3.0
EMP101097,papi_n,2.0
EMP101098,papi_n,7.0
EMP101099,papi_n,8.0
EMP101100,papi_n,7.0
EMP101101,papi_n,7.0
EMP101102,papi_n,6.0
EMP101103,papi_n,6.0
EMP101104,papi_n,3.0
EMP101105,papi_n,4.0
EMP101106,papi_n,5.0
EMP101107,papi_n,5.0
EMP101108,papi_n,4.0
EMP101109,papi_n,5.0
EMP101110,papi_n,6.0
EMP101111,papi_n,9.0
EMP101112,papi_n,3.0
EMP101113,papi_n,9.0
EMP101114,papi_n,8.0
EMP101115,papi_n,5.0
EMP101116,papi_n,1.0
EMP101117,papi_n,6.0
EMP101118,papi_n,3.0
EMP101119,papi_n,3.0
EMP101120,papi_n,3.0
EMP101121,papi_n,1.0
EMP101122,papi_n,6.0
EMP101123,papi_n,9.0
EMP101124,papi_n,7.0
EMP101125,papi_n,5.0
EMP101126,papi_n,9.0
EMP101127,papi_n,6.0
EMP101128,papi_n,5.0
EMP101129,papi_n,3.0
EMP101130,papi_n,6.0
EMP101131,papi_n,4.0
EMP101132,papi_n,8.0
EMP101133,papi_n,3.0
EMP101134,papi_n,9.0
EMP101135,papi_n,2.0
EMP101136,papi_n,3.0
EMP101137,papi_n,7.0
EMP101138,papi_n,2.0
EMP101139,papi_n,2.0
EMP101140,papi_n,2.0
EMP101141,papi_n,7.0
EMP101142,papi_n,7.0
EMP101143,papi_n,8.0
EMP101144,papi_n,1.0
EMP101145,papi_n,7.0
EMP101146,papi_n,8.0
EMP101147,papi_n,7.0
EMP101148,papi_n,4.0
EMP101149,papi_n,8.0
EMP101150,papi_n,9.0
EMP101151,papi_n,7.0
EMP101152,papi_n,7.0
EMP101153,papi_n,6.0
EMP101154,papi_n,5.0
EMP101155,papi_n,3.0
EMP101156,papi_n,9.0
EMP101157,papi_n,4.0
EMP101158,papi_n,4.0
EMP101159,papi_n,2.0
EMP101160,papi_n,1.0
EMP101161,papi_n,9.0
EMP101162,papi_n,6.0
EMP101163,papi_n,4.0
EMP101164,papi_n,7.0
EMP101165,papi_n,2.0
EMP101166,papi_n,9.0
EMP101167,papi_n,8.0
EMP101168,papi_n,9.0
EMP101169,papi_n,9.0
EMP101170,papi_n,8.0
EMP101171,papi_n,6.0
EMP101172,papi_n,6.0
EMP101173,papi_n,8.0
EMP101174,papi_n,4.0
EMP101175,papi_n,9.0
EMP101176,papi_n,7.0
EMP101177,papi_n,7.0
EMP101178,papi_n,6.0
EMP101179,papi_n,2.0
EMP101180,papi_n,9.0
EMP101181,papi_n,5.0
EMP101182,papi_n,1.0
EMP101183,papi_n,5.0
EMP101184,papi_n,6.0
EMP101185,papi_n,5.0
EMP101186,papi_n,9.0
EMP101187,papi_n,9.0
EMP101188,papi_n,6.0
EMP101189,papi_n,7.0
EMP101190,papi_n,7.0
EMP101191,papi_n,5.0
EMP101192,papi_n,3.0
EMP101193,papi_n,5.0
EMP101194,papi_n,5.0
EMP101195,papi_n,7.0
EMP101196,papi_n,6.0
EMP101197,papi_n,6.0
EMP101198,papi_n,6.0
EMP101199,papi_n,2.0
EMP101200,papi_n,9.0
EMP101201,papi_n,6.0
EMP101202,papi_n,3.0
EMP101203,papi_n,7.0
EMP101204,papi_n,1.0
EMP101205,papi_n,5.0
EMP101206,papi_n,5.0
EMP101207,papi_n,5.0
EMP101208,papi_n,2.0
EMP101209,papi_n,3.0
EMP101210,papi_n,7.0
EMP101211,papi_n,2.0
EMP101212,papi_n,1.0
EMP101213,papi_n,8.0
EMP101214,papi_n,4.0
EMP101215,papi_n,5.0
EMP101216,papi_n,5.0
EMP101217,papi_n,9.0
EMP101218,papi_n,2.0
EMP101219,papi_n,4.0
EMP101220,papi_n,6.0
EMP101221,papi_n,4.0
EMP101222,papi_n,9.0
EMP101223,papi_n,3.0
EMP101224,papi_n,1.0
EMP101225,papi_n,8.0
EMP101226,papi_n,8.0
EMP101227,papi_n,2.0
EMP101228,papi_n,9.0
EMP101229,papi_n,9.0
EMP101230,papi_n,9.0
EMP101231,papi_n,4.0
EMP101232,papi_n,8.0
EMP101233,papi_n,8.0
EMP101234,papi_n,5.0
EMP101235,papi_n,4.0
EMP101236,papi_n,9.0
EMP101237,papi_n,3.0
EMP101238,papi_n,5.0
EMP101239,papi_n,7.0
EMP101240,papi_n,2.0
EMP101241,papi_n,2.0
EMP101242,papi_n,5.0
EMP101243,papi_n,3.0
EMP101244,papi_n,4.0
EMP101245,papi_n,9.0
EMP101246,papi_n,2.0
EMP101247,papi_n,9.0
EMP101248,papi_n,5.0
EMP101249,papi_n,1.0
EMP101250,papi_n,7.0
EMP101251,papi_n,6.0
EMP101252,papi_n,9.0
EMP101253,papi_n,5.0
EMP101254,papi_n,6.0
EMP101255,papi_n,8.0
EMP101256,papi_n,6.0
EMP101257,papi_n,9.0
EMP101258,papi_n,5.0
EMP101259,papi_n,9.0
EMP101260,papi_n,6.0
EMP101261,papi_n,3.0
EMP101262,papi_n,9.0
EMP101263,papi_n,1.0
EMP101264,papi_n,9.0
EMP101265,papi_n,7.0
EMP101266,papi_n,2.0
EMP101267,papi_n,7.0
EMP101268,papi_n,1.0
EMP101269,papi_n,4.0
EMP101270,papi_n,3.0
EMP101271,papi_n,9.0
EMP101272,papi_n,5.0
EMP101273,papi_n,4.0
EMP101274,papi_n,4.0
EMP101275,papi_n,1.0
EMP101276,papi_n,4.0
EMP101277,papi_n,5.0
EMP101278,papi_n,9.0
EMP101279,papi_n,2.0
EMP101280,papi_n,4.0
EMP101281,papi_n,6.0
EMP101282,papi_n,4.0
EMP101283,papi_n,9.0
EMP101284,papi_n,8.0
EMP101285,papi_n,5.0
EMP101286,papi_n,9.0
EMP101287,papi_n,8.0
EMP101288,papi_n,9.0
EMP101289,papi_n,6.0
EMP101290,papi_n,5.0
EMP101291,papi_n,6.0
EMP101292,papi_n,8.0
EMP101293,papi_n,7.0
EMP101294,papi_n,9.0
EMP101295,papi_n,8.0
EMP101296,papi_n,6.0
EMP101297,papi_n,1.0
EMP101298,papi_n,7.0
EMP101299,papi_n,6.0
EMP101300,papi_n,1.0
EMP101301,papi_n,4.0
EMP101302,papi_n,4.0
EMP101303,papi_n,5.0
EMP101304,papi_n,5.0
EMP101305,papi_n,7.0
EMP101306,papi_n,3.0
EMP101307,papi_n,5.0
EMP101308,papi_n,8.0
EMP101309,papi_n,1.0
EMP101310,papi_n,1.0
EMP101311,papi_n,5.0
EMP101312,papi_n,5.0
EMP101313,papi_n,9.0
EMP101314,papi_n,1.0
EMP101315,papi_n,7.0
EMP101316,papi_n,5.0
EMP101317,papi_n,5.0
EMP101318,papi_n,9.0
EMP101319,papi_n,4.0
EMP101320,papi_n,1.0
EMP101321,papi_n,3.0
EMP101322,papi_n,2.0
EMP101323,papi_n,3.0
EMP101324,papi_n,8.0
EMP101325,papi_n,4.0
EMP101326,papi_n,5.0
EMP101327,papi_n,4.0
EMP101328,papi_n,9.0
EMP101329,papi_n,5.0
EMP101330,papi_n,6.0
EMP101331,papi_n,3.0
EMP101332,papi_n,4.0
EMP101333,papi_n,7.0
EMP101334,papi_n,8.0
EMP101335,papi_n,4.0
EMP101336,papi_n,3.0
EMP101337,papi_n,9.0
EMP101338,papi_n,7.0
EMP101339,papi_n,3.0
EMP101340,papi_n,8.0
EMP101341,papi_n,2.0
EMP101342,papi_n,5.0
EMP101343,papi_n,5.0
EMP101344,papi_n,7.0
EMP101345,papi_n,5.0
EMP101346,papi_n,7.0
EMP101347,papi_n,5.0
EMP101348,papi_n,1.0
EMP101349,papi_n,6.0
EMP101350,papi_n,8.0
EMP101351,papi_n,7.0
EMP101352,papi_n,7.0
EMP101353,papi_n,8.0
EMP101354,papi_n,5.0
EMP101355,papi_n,6.0
EMP101356,papi_n,5.0
EMP101357,papi_n,4.0
EMP101358,papi_n,9.0
EMP101359,papi_n,2.0
EMP101360,papi_n,6.0
EMP101361,papi_n,3.0
EMP101362,papi_n,5.0
EMP101363,papi_n,4.0
EMP101364,papi_n,9.0
EMP101365,papi_n,7.0
EMP101366,papi_n,8.0
EMP101367,papi_n,3.0
EMP101368,papi_n,6.0
EMP101369,papi_n,4.0
EMP101370,papi_n,5.0
EMP101371,papi_n,8.0
EMP101372,papi_n,1.0
EMP101373,papi_n,2.0
EMP101374,papi_n,4.0
EMP101375,papi_n,7.0
EMP101376,papi_n,8.0
EMP101377,papi_n,7.0
EMP101378,papi_n,9.0
EMP101379,papi_n,6.0
EMP101380,papi_n,5.0
EMP101381,papi_n,9.0
EMP101382,papi_n,9.0
EMP101383,papi_n,1.0
EMP101384,papi_n,1.0
EMP101385,papi_n,7.0
EMP101386,papi_n,1.0
EMP101387,papi_n,8.0
EMP101388,papi_n,4.0
EMP101389,papi_n,3.0
EMP101390,papi_n,2.0
EMP101391,papi_n,5.0
EMP101392,papi_n,1.0
EMP101393,papi_n,1.0
EMP101394,papi_n,1.0
EMP101395,papi_n,5.0
EMP101396,papi_n,9.0
EMP101397,papi_n,2.0
EMP101398,papi_n,2.0
EMP101399,papi_n,6.0
EMP101400,papi_n,9.0
EMP101401,papi_n,2.0
EMP101402,papi_n,4.0
EMP101403,papi_n,9.0
EMP101404,papi_n,7.0
EMP101405,papi_n,8.0
EMP101406,papi_n,1.0
EMP101407,papi_n,3.0
EMP101408,papi_n,2.0
EMP101409,papi_n,5.0
EMP101410,papi_n,2.0
EMP101411,papi_n,7.0
EMP101412,papi_n,3.0
EMP101413,papi_n,6.0
EMP101414,papi_n,3.0
EMP101415,papi_n,2.0
EMP101416,papi_n,7.0
EMP101417,papi_n,6.0
EMP101418,papi_n,7.0
EMP101419,papi_n,7.0
EMP101420,papi_n,6.0
EMP101421,papi_n,7.0
EMP101422,papi_n,5.0
EMP101423,papi_n,5.0
EMP101424,papi_n,5.0
EMP101425,papi_n,8.0
EMP101426,papi_n,7.0
EMP101427,papi_n,5.0
EMP101428,papi_n,9.0
EMP101429,papi_n,6.0
EMP101430,papi_n,1.0
EMP101431,papi_n,5.0
EMP101432,papi_n,7.0
EMP101433,papi_n,2.0
EMP101434,papi_n,5.0
EMP101435,papi_n,3.0
EMP101436,papi_n,8.0
EMP101437,papi_n,2.0
EMP101438,papi_n,4.0
EMP101439,papi_n,5.0
EMP101440,papi_n,7.0
EMP101441,papi_n,4.0
EMP101442,papi_n,9.0
EMP101443,papi_n,2.0
EMP101444,papi_n,2.0
EMP101445,papi_n,4.0
EMP101446,papi_n,4.0
EMP101447,papi_n,7.0
EMP101448,papi_n,6.0
EMP101449,papi_n,1.0
EMP101450,papi_n,1.0
EMP101451,papi_n,9.0
EMP101452,papi_n,3.0
EMP101453,papi_n,9.0
EMP101454,papi_n,1.0
EMP101455,papi_n,8.0
EMP101456,papi_n,1.0
EMP101457,papi_n,1.0
EMP101458,papi_n,7.0
EMP101459,papi_n,2.0
EMP101460,papi_n,8.0
EMP101461,papi_n,5.0
EMP101462,papi_n,5.0
EMP101463,papi_n,8.0
EMP101464,papi_n,4.0
EMP101465,papi_n,5.0
EMP101466,papi_n,6.0
EMP101467,papi_n,5.0
EMP101468,papi_n,5.0
EMP101469,papi_n,9.0
EMP101470,papi_n,7.0
EMP101471,papi_n,3.0
EMP101472,papi_n,4.0
EMP101473,papi_n,1.0
EMP101474,papi_n,8.0
EMP101475,papi_n,8.0
EMP101476,papi_n,2.0
EMP101477,papi_n,5.0
EMP101478,papi_n,8.0
EMP101479,papi_n,1.0
EMP101480,papi_n,4.0
EMP101481,papi_n,8.0
EMP101482,papi_n,3.0
EMP101483,papi_n,1.0
EMP101484,papi_n,9.0
EMP101485,papi_n,7.0
EMP101486,papi_n,1.0
EMP101487,papi_n,7.0
EMP101488,papi_n,5.0
EMP101489,papi_n,9.0
EMP101490,papi_n,6.0
EMP101491,papi_n,4.0
EMP101492,papi_n,1.0
EMP101493,papi_n,1.0
EMP101494,papi_n,2.0
EMP101495,papi_n,3.0
EMP101496,papi_n,5.0
EMP101497,papi_n,5.0
EMP101498,papi_n,4.0
EMP101499,papi_n,2.0
EMP101500,papi_n,7.0
EMP101501,papi_n,4.0
EMP101502,papi_n,2.0
EMP101503,papi_n,6.0
EMP101504,papi_n,2.0
EMP101505,papi_n,1.0
EMP101506,papi_n,4.0
EMP101507,papi_n,7.0
EMP101508,papi_n,9.0
EMP101509,papi_n,8.0
EMP101510,papi_n,5.0
EMP101511,papi_n,5.0
EMP101512,papi_n,2.0
EMP101513,papi_n,3.0
EMP101514,papi_n,2.0
EMP101515,papi_n,1.0
EMP101516,papi_n,8.0
EMP101517,papi_n,1.0
EMP101518,papi_n,8.0
EMP101519,papi_n,7.0
EMP101520,papi_n,5.0
EMP101521,papi_n,6.0
EMP101522,papi_n,5.0
EMP101523,papi_n,9.0
EMP101524,papi_n,7.0
EMP101525,papi_n,7.0
EMP101526,papi_n,7.0
EMP101527,papi_n,6.0
EMP101528,papi_n,4.0
EMP101529,papi_n,3.0
EMP101530,papi_n,1.0
EMP101531,papi_n,7.0
EMP101532,papi_n,4.0
EMP101533,papi_n,2.0
EMP101534,papi_n,9.0
EMP101535,papi_n,1.0
EMP101536,papi_n,9.0
EMP101537,papi_n,5.0
EMP101538,papi_n,9.0
EMP101539,papi_n,1.0
EMP101540,papi_n,1.0
EMP101541,papi_n,6.0
EMP101542,papi_n,8.0
EMP101543,papi_n,5.0
EMP101544,papi_n,3.0
EMP101545,papi_n,5.0
EMP101546,papi_n,5.0
EMP101547,papi_n,6.0
EMP101548,papi_n,7.0
EMP101549,papi_n,5.0
EMP101550,papi_n,4.0
EMP101551,papi_n,1.0
EMP101552,papi_n,3.0
EMP101553,papi_n,2.0
EMP101554,papi_n,8.0
EMP101555,papi_n,3.0
EMP101556,papi_n,2.0
EMP101557,papi_n,1.0
EMP101558,papi_n,9.0
EMP101559,papi_n,1.0
EMP101560,papi_n,1.0
EMP101561,papi_n,7.0
EMP101562,papi_n,2.0
EMP101563,papi_n,3.0
EMP101564,papi_n,6.0
EMP101565,papi_n,6.0
EMP101566,papi_n,8.0
EMP101567,papi_n,5.0
EMP101568,papi_n,5.0
EMP101569,papi_n,4.0
EMP101570,papi_n,1.0
EMP101571,papi_n,5.0
EMP101572,papi_n,3.0
EMP101573,papi_n,2.0
EMP101574,papi_n,8.0
EMP101575,papi_n,1.0
EMP101576,papi_n,4.0
EMP101577,papi_n,2.0
EMP101578,papi_n,6.0
EMP101579,papi_n,9.0
EMP101580,papi_n,9.0
EMP101581,papi_n,5.0
EMP101582,papi_n,2.0
EMP101583,papi_n,2.0
EMP101584,papi_n,2.0
EMP101585,papi_n,9.0
EMP101586,papi_n,5.0
EMP101587,papi_n,9.0
EMP101588,papi_n,7.0
EMP101589,papi_n,5.0
EMP101590,papi_n,3.0
EMP101591,papi_n,2.0
EMP101592,papi_n,9.0
EMP101593,papi_n,1.0
EMP101594,papi_n,9.0
EMP101595,papi_n,6.0
EMP101596,papi_n,2.0
EMP101597,papi_n,5.0
EMP101598,papi_n,5.0
EMP101599,papi_n,1.0
EMP101600,papi_n,4.0
EMP101601,papi_n,7.0
EMP101602,papi_n,1.0
EMP101603,papi_n,5.0
EMP101604,papi_n,6.0
EMP101605,papi_n,4.0
EMP101606,papi_n,9.0
EMP101607,papi_n,5.0
EMP101608,papi_n,7.0
EMP101609,papi_n,3.0
EMP101610,papi_n,5.0
EMP101611,papi_n,7.0
EMP101612,papi_n,3.0
EMP101613,papi_n,5.0
EMP101614,papi_n,3.0
EMP101615,papi_n,7.0
EMP101616,papi_n,2.0
EMP101617,papi_n,4.0
EMP101618,papi_n,2.0
EMP101619,papi_n,9.0
EMP101620,papi_n,6.0
EMP101621,papi_n,6.0
EMP101622,papi_n,7.0
EMP101623,papi_n,6.0
EMP101624,papi_n,5.0
EMP101625,papi_n,4.0
EMP101626,papi_n,9.0
EMP101627,papi_n,3.0
EMP101628,papi_n,5.0
EMP101629,papi_n,5.0
EMP101630,papi_n,5.0
EMP101631,papi_n,4.0
EMP101632,papi_n,6.0
EMP101633,papi_n,2.0
EMP101634,papi_n,1.0
EMP101635,papi_n,4.0
EMP101636,papi_n,7.0
EMP101637,papi_n,2.0
EMP101638,papi_n,4.0
EMP101639,papi_n,5.0
EMP101640,papi_n,7.0
EMP101641,papi_n,6.0
EMP101642,papi_n,7.0
EMP101643,papi_n,5.0
EMP101644,papi_n,3.0
EMP101645,papi_n,5.0
EMP101646,papi_n,5.0
EMP101647,papi_n,6.0
EMP101648,papi_n,8.0
EMP101649,papi_n,5.0
EMP101650,papi_n,2.0
EMP101651,papi_n,5.0
EMP101652,papi_n,5.0
EMP101653,papi_n,9.0
EMP101654,papi_n,9.0
EMP101655,papi_n,3.0
EMP101656,papi_n,9.0
EMP101657,papi_n,3.0
EMP101658,papi_n,8.0
EMP101659,papi_n,9.0
EMP101660,papi_n,5.0
EMP101661,papi_n,4.0
EMP101662,papi_n,9.0
EMP101663,papi_n,7.0
EMP101664,papi_n,9.0
EMP101665,papi_n,5.0
EMP101666,papi_n,9.0
EMP101667,papi_n,3.0
EMP101668,papi_n,3.0
EMP101669,papi_n,3.0
EMP101670,papi_n,3.0
EMP101671,papi_n,3.0
EMP101672,papi_n,2.0
EMP101673,papi_n,5.0
EMP101674,papi_n,4.0
EMP101675,papi_n,2.0
EMP101676,papi_n,5.0
EMP101677,papi_n,5.0
EMP101678,papi_n,9.0
EMP101679,papi_n,5.0
EMP101680,papi_n,6.0
EMP101681,papi_n,8.0
EMP101682,papi_n,6.0
EMP101683,papi_n,8.0
EMP101684,papi_n,4.0
EMP101685,papi_n,5.0
EMP101686,papi_n,7.0
EMP101687,papi_n,4.0
EMP101688,papi_n,7.0
EMP101689,papi_n,4.0
EMP101690,papi_n,3.0
EMP101691,papi_n,6.0
EMP101692,papi_n,3.0
EMP101693,papi_n,4.0
EMP101694,papi_n,5.0
EMP101695,papi_n,9.0
EMP101696,papi_n,1.0
EMP101697,papi_n,1.0
EMP101698,papi_n,9.0
EMP101699,papi_n,8.0
EMP101700,papi_n,8.0
EMP101701,papi_n,1.0
EMP101702,papi_n,4.0
EMP101703,papi_n,5.0
EMP101704,papi_n,6.0
EMP101705,papi_n,1.0
EMP101706,papi_n,4.0
EMP101707,papi_n,7.0
EMP101708,papi_n,2.0
EMP101709,papi_n,7.0
EMP101710,papi_n,5.0
EMP101711,papi_n,7.0
EMP101712,papi_n,2.0
EMP101713,papi_n,8.0
EMP101714,papi_n,4.0
EMP101715,papi_n,6.0
EMP101716,papi_n,4.0
EMP101717,papi_n,4.0
EMP101718,papi_n,9.0
EMP101719,papi_n,8.0
EMP101720,papi_n,3.0
EMP101721,papi_n,5.0
EMP101722,papi_n,5.0
EMP101723,papi_n,5.0
EMP101724,papi_n,4.0
EMP101725,papi_n,8.0
EMP101726,papi_n,2.0
EMP101727,papi_n,3.0
EMP101728,papi_n,2.0
EMP101729,papi_n,7.0
EMP101730,papi_n,4.0
EMP101731,papi_n,2.0
EMP101732,papi_n,6.0
EMP101733,papi_n,9.0
EMP101734,papi_n,5.0
EMP101735,papi_n,9.0
EMP101736,papi_n,1.0
EMP101737,papi_n,3.0
EMP101738,papi_n,8.0
EMP101739,papi_n,3.0
EMP101740,papi_n,5.0
EMP101741,papi_n,2.0
EMP101742,papi_n,4.0
EMP101743,papi_n,4.0
EMP101744,papi_n,2.0
EMP101745,papi_n,3.0
EMP101746,papi_n,9.0
EMP101747,papi_n,2.0
EMP101748,papi_n,7.0
EMP101749,papi_n,5.0
EMP101750,papi_n,3.0
EMP101751,papi_n,2.0
EMP101752,papi_n,6.0
EMP101753,papi_n,1.0
EMP101754,papi_n,4.0
EMP101755,papi_n,5.0
EMP101756,papi_n,4.0
EMP101757,papi_n,5.0
EMP101758,papi_n,5.0
EMP101759,papi_n,5.0
EMP101760,papi_n,7.0
EMP101761,papi_n,6.0
EMP101762,papi_n,2.0
EMP101763,papi_n,5.0
EMP101764,papi_n,7.0
EMP101765,papi_n,5.0
EMP101766,papi_n,8.0
EMP101767,papi_n,5.0
EMP101768,papi_n,6.0
EMP101769,papi_n,9.0
EMP101770,papi_n,8.0
EMP101771,papi_n,7.0
EMP101772,papi_n,8.0
EMP101773,papi_n,7.0
EMP101774,papi_n,4.0
EMP101775,papi_n,8.0
EMP101776,papi_n,9.0
EMP101777,papi_n,1.0
EMP101778,papi_n,9.0
EMP101779,papi_n,3.0
EMP101780,papi_n,2.0
EMP101781,papi_n,9.0
EMP101782,papi_n,1.0
EMP101783,papi_n,9.0
EMP101784,papi_n,4.0
EMP101785,papi_n,6.0
EMP101786,papi_n,5.0
EMP101787,papi_n,2.0
EMP101788,papi_n,2.0
EMP101789,papi_n,4.0
EMP101790,papi_n,9.0
EMP101791,papi_n,3.0
EMP101792,papi_n,3.0
EMP101793,papi_n,9.0
EMP101794,papi_n,3.0
EMP101795,papi_n,7.0
EMP101796,papi_n,9.0
EMP101797,papi_n,5.0
EMP101798,papi_n,5.0
EMP101799,papi_n,8.0
EMP101800,papi_n,7.0
EMP101801,papi_n,8.0
EMP101802,papi_n,2.0
EMP101803,papi_n,3.0
EMP101804,papi_n,6.0
EMP101805,papi_n,8.0
EMP101806,papi_n,8.0
EMP101807,papi_n,2.0
EMP101808,papi_n,5.0
EMP101809,papi_n,5.0
EMP101810,papi_n,9.0
EMP101811,papi_n,7.0
EMP101812,papi_n,9.0
EMP101813,papi_n,9.0
EMP101814,papi_n,8.0
EMP101815,papi_n,3.0
EMP101816,papi_n,5.0
EMP101817,papi_n,5.0
EMP101818,papi_n,5.0
EMP101819,papi_n,5.0
EMP101820,papi_n,6.0
EMP101821,papi_n,5.0
EMP101822,papi_n,8.0
EMP101823,papi_n,5.0
EMP101824,papi_n,8.0
EMP101825,papi_n,7.0
EMP101826,papi_n,5.0
EMP101827,papi_n,5.0
EMP101828,papi_n,5.0
EMP101829,papi_n,1.0
EMP101830,papi_n,6.0
EMP101831,papi_n,8.0
EMP101832,papi_n,6.0
EMP101833,papi_n,4.0
EMP101834,papi_n,7.0
EMP101835,papi_n,8.0
EMP101836,papi_n,2.0
EMP101837,papi_n,9.0
EMP101838,papi_n,7.0
EMP101839,papi_n,9.0
EMP101840,papi_n,1.0
EMP101841,papi_n,5.0
EMP101842,papi_n,3.0
EMP101843,papi_n,8.0
EMP101844,papi_n,5.0
EMP101845,papi_n,1.0
EMP101846,papi_n,8.0
EMP101847,papi_n,2.0
EMP101848,papi_n,6.0
EMP101849,papi_n,8.0
EMP101850,papi_n,5.0
EMP101851,papi_n,9.0
EMP101852,papi_n,5.0
EMP101853,papi_n,6.0
EMP101854,papi_n,5.0
EMP101855,papi_n,3.0
EMP101856,papi_n,8.0
EMP101857,papi_n,8.0
EMP101858,papi_n,1.0
EMP101859,papi_n,5.0
EMP101860,papi_n,5.0
EMP101861,papi_n,5.0
EMP101862,papi_n,3.0
